row_id	blocker	evidence_class	source	locator	state_at_freeze	state_today	capability	note	reason_doc
N A6	ADMIN-RIGHTS-NOT-HELD	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	GAP	COVERED-CANNOT-DELIVER	Build a Page Follow button for your organization's website	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin	CANDIDATE-1-OF-17 SCORE-5 _audit/2026-09-20-the-write-partition.md
N A7	ADMIN-RIGHTS-NOT-HELD	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	GAP	EXCLUDED-RULED	Turn on automatic invitations to content engagers (Premium)	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin	CANDIDATE-1-OF-17 SCORE-5 _audit/2026-09-20-the-write-partition.md
N A8	ADMIN-RIGHTS-NOT-HELD	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	GAP	EXCLUDED-RULED	Turn off automatic invitations (Premium)	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin	CANDIDATE-1-OF-17 SCORE-5 _audit/2026-09-20-the-write-partition.md
N A9	ADMIN-RIGHTS-NOT-HELD	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	GAP	GAP	Invite followers of similar Pages to follow your Page (Premium)	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin	CANDIDATE-1-OF-17 SCORE-5 _audit/2026-09-20-the-write-partition.md
N 100	SCHOOL-PAGE-SURFACE	RECON-DOC	_audit/_census/network.md	100	GAP	GAP	Use a school Page's alumni tab to find and contact alumni	as N 99 -- same blocker, matched by the same mutual-best test with an edge, and carrying the R/W the ledger's split requires.	CANDIDATE-1-OF-15 SCORE-5 _audit/2026-09-21-the-read-triage.md
N 101	COMPANY-PAGE-SURFACE	RECON-DOC	_audit/_census/network.md	101-102	GAP	COVERED-CANNOT-DELIVER	List an organization's employees via its employee count	STRENGTH: STRONG, AND THE EVIDENCE IS THE CENSUS'S OWN BLOCKER CELL RATHER THAN A NAME MATCH. N 101 "List an organization's employees via its employee count" and N 102 "Read employee insights on a Page's People tab" both carry, as their blocker/reason cell, the literal text "No /company/". THE LEDGER CHARGES THIS BLOCKER allowlist +1, AND /company/ IS THE PATTERN. So the cost the ledger published and the absence the census measured are the same fact reached from opposite ends -- the THIRD time in this recovery: SCHOOL-PAGE-SURFACE's allowlist +1 against N 99's "No /school/ pattern; 0 grep hits", CONTENT-ANALYTICS-SURFACE's allowlist +1 against M C38's /analytics/creator/ note, and now this. When a census row states WHICH pattern is missing and a blocker is priced for exactly one pattern, that is a stronger join than any similarity score. N 102 IS ALSO THE SAME CAPABILITY AS A ROW ALREADY FILED HERE: J 108 "Company Page People tab (titles, study areas, skills, how you are connected)", assigned at 5d06446. N 102 reads "employee insights on a Page's People tab" -- the same tab, censused from the network slice. Both are R, against a blocker published 13R/5W. N 104 IS DELIBERATELY NOT TAKEN. "Find an organization's Page by searching for it" is a company row by subject but a SEARCH row by act, and 2026-09-05-search-results-consent.md names it as one of three candidates for that blocker's two unattributed slots. I left it out of SEARCH-RESULTS-SURFACE at 68949ea when the other two candidates were settled from outside, and I am not now taking it here on a weaker argument than the one I declined to use there. It stays UNASSIGNED and contested, which is its true state. STILL AN UNDER-COUNT: this takes the blocker to 10 of 18. The remaining eight are not in any source that names this blocker.	CANDIDATE-1-OF-42 SCORE-18 _audit/2026-09-20-company-page-built.md
N 102	COMPANY-PAGE-SURFACE	RECON-DOC	_audit/_census/network.md	101-102	GAP	GAP	Read employee insights on a Page's People tab	as N 101 -- its census blocker cell reads "No /company/", which is the allowlist +1 this blocker is priced for.	CANDIDATE-1-OF-42 SCORE-18 _audit/2026-09-20-company-page-built.md
N 104	COMPANY-PAGE-SURFACE	RECON-DOC	_audit/_census/network.md	104, Company pages	GAP	GAP	Find an organization's Page by searching for it	STRENGTH: THE STRONGEST CLASS SHORT OF THE LEDGER -- A COMMITTED ROW-ID ENUMERATION -- AND IT REVERSES MY OWN DECLINE OF THIS EXACT ROW EARLIER TODAY. network.md section 6 lists the family by id: "Company pages | 33, 47, 53, 54, 101, 102, 104 (7) | 6 READ, 1 WRITE | REV | One pattern for /company/<slug>/". N 104 "Find an organization's Page by searching for it" is named in that list, and the list's direction count confirms the rest of the family independently: of those seven, exactly one (N 47) is a W, which is the "1 WRITE". WHY I DECLINED IT AT 18:06 AND WHY THAT WAS WRONG. Its own row cell is EMPTY, so the reason-cell matcher could not see it, and I refused it on arithmetic -- the blocker publishes 13R and the jobs side plus the other five network reads already made thirteen. THE ARITHMETIC WAS THE WEAKEST THING IN THE ROOM AND I TREATED IT AS THE STRONGEST. A committed list naming a row by id outranks a count derived by adding two groups together, and that same list shows the count cannot be right: 8 jobs reads plus 6 network reads is FOURTEEN against a published 13R. THAT CONTRADICTION IS FILED AS A RULING REQUEST, NOT RESOLVED HERE, and it is the same class as Request 4 -- two first-party sources, no reader in it. Banking this row does not settle the 13R; it records that a contested count cannot refuse a row a committed list names. IF THE RULING GOES THE OTHER WAY -- ledger right, enumeration wrong -- this row comes back out and the other six stay, because each of those carries the "No /company/" cell in its own right.	CANDIDATE-1-OF-42 SCORE-18 _audit/2026-09-20-company-page-built.md
N 105	CONTACT-IMPORT	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Import contacts from your mobile address book	reconstructed N 105-N 109, all five retired and all five flipped	CANDIDATE-1-OF-9 SCORE-5 _audit/2026-09-05-decide-retire-rulings.md
N 106	CONTACT-IMPORT	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Import your Gmail contacts	reconstructed N 105-N 109, all five retired and all five flipped	CANDIDATE-1-OF-9 SCORE-5 _audit/2026-09-05-decide-retire-rulings.md
N 107	CONTACT-IMPORT	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Choose which device contacts to upload instead of all	reconstructed N 105-N 109, all five retired and all five flipped	CANDIDATE-1-OF-9 SCORE-5 _audit/2026-09-05-decide-retire-rulings.md
N 108	CONTACT-IMPORT	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Select or deselect the connection recommendations an import produces	reconstructed N 105-N 109, all five retired and all five flipped	CANDIDATE-1-OF-9 SCORE-5 _audit/2026-09-05-decide-retire-rulings.md
N 109	CONTACT-IMPORT	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Send connection requests to the imported contacts you selected	reconstructed N 105-N 109, all five retired and all five flipped	CANDIDATE-1-OF-9 SCORE-5 _audit/2026-09-05-decide-retire-rulings.md
N 114	ENDORSE-SUBSTRING-OVERREACH	RECON-DOC	_audit/2026-09-05-routes-already-admitted.md	L105	GAP	GAP	Hide or show an endorsement you received from a particular member	the route table names the blocker per row alongside a dated gate reading	CANDIDATE-1-OF-16 SCORE-3 _audit/2026-09-05-network-tail.md
N 118	PARSER-ON-A-LOADED-PAGE	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L440	GAP	MEASURED-ABSENT	Read the endorsement counts on your own skills	"the cheapest BUILD in the document" names both rows	CANDIDATE-1-OF-21 SCORE-7 _audit/2026-09-03-linkedin-gap-blockers.md
N 132	SEARCH-APPEARANCES-SURFACE	RECON-DOC	_audit/2026-09-05-routes-already-admitted.md	L172	GAP	GAP	Switch between Search appearances and Who viewed your profile	Section 53's two published rows, named together by three committed sources and closing on BOTH axes. `_audit/2026-09-05-routes-already-admitted.md:172` tables them against one address: "| /analytics/search-appearances/ | P G7, N 132 | opened today; reader built, no tool, no live read". `_audit/2026-09-19-read-tail.md:16` states the blocker's composition directly -- "SEARCH-APPEARANCES-SURFACE is half closed: P G7 is already COVERED-PROVEN on a live read plus a shipped tool, N 132 is a different capability and genuinely open" -- and `_audit/2026-09-05-search-results-consent.md:122` names the same pair. THE COUNT AND THE R/W SPLIT BOTH CLOSE: the ledger publishes this blocker at 2 rows, 2R, and both rows are R. Not an analogy, not a sentence bleed and not a pointer -- the three shapes `_audit/2026-09-05-blocker-map.md` records as the junk this class produces.	CANDIDATE-1-OF-18 SCORE-9 _audit/2026-09-05-census-recounted.md
N 133	ANALYTICS-CONTROLS-UNPRESSED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L471	GAP	GAP	Filter your profile-viewer data (Premium)	"N 136 is therefore filed with N 133 134 under ANALYTICS-CONTROLS-UNPRESSED". PARTIAL -- three of a published four	CANDIDATE-1-OF-31 SCORE-7 _audit/2026-09-20-the-premium-block.md
N 134	ANALYTICS-CONTROLS-UNPRESSED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L471	GAP	GAP	See notable or interesting viewers (Premium)	PARTIAL -- three of a published four; the fourth is named nowhere	CANDIDATE-1-OF-31 SCORE-7 _audit/2026-09-20-the-premium-block.md
N 135	CLOSED-SINCE-CENSUS	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L130,L645	GAP	COVERED-PROVEN	See the weekly viewer trend graph (Premium)	section 2b and Amendment A1 both list the seven	CANDIDATE-1-OF-14 SCORE-10 _audit/2026-09-23-bucket1-fires.md
N 136	ANALYTICS-CONTROLS-UNPRESSED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L471	GAP	MEASURED-ABSENT	See top locations, industries and companies of your viewers (Premium)	PARTIAL -- three of a published four; the fourth is named nowhere	CANDIDATE-1-OF-31 SCORE-7 _audit/2026-09-20-the-premium-block.md
N 148	FEED-ITEM-OVERFLOW-MENU	RECON-DOC	_audit/_census/network.md	148	GAP	GAP	Report a post or a comment in your feed	as N 37 -- the same simultaneous partition: this blocker and its rival both land on their published counts under exactly one assignment of N 148, and this row is on this side of it.	CANDIDATE-1-OF-6 SCORE-2 _audit/2026-09-03-linkedin-gap-blockers.md
N 149	OWNED-BY-A-SIBLING-SLICE	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L296,L537,L647	GAP	GAP	Report a message	the cost-0 table names the four ids in its own cell	CANDIDATE-1-OF-13 SCORE-6 _audit/2026-09-20-the-three-held-defects.md
N 150	OWNED-BY-A-SIBLING-SLICE	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L296,L537,L647	GAP	GAP	Report a whole conversation thread	the cost-0 table names the four ids in its own cell	CANDIDATE-1-OF-13 SCORE-6 _audit/2026-09-20-the-three-held-defects.md
N 151	OWNED-BY-A-SIBLING-SLICE	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L296,L537,L647	GAP	GAP	Mark a system-flagged message as safe instead of reporting it	the cost-0 table names the four ids in its own cell	CANDIDATE-1-OF-13 SCORE-6 _audit/2026-09-20-the-three-held-defects.md
N 152	HELP-CENTER-FORM	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Report harassment or a safety concern	all three retired and all three flipped	CANDIDATE-1-OF-7 SCORE-6 _audit/2026-09-05-decide-retire-rulings.md
N 153	FEED-ITEM-OVERFLOW-MENU	RECON-DOC	_audit/_census/network.md	153	GAP	GAP	Hide a network update from your feed	as N 37 -- the same simultaneous partition: this blocker and its rival both land on their published counts under exactly one assignment of N 148, and this row is on this side of it.	CANDIDATE-1-OF-6 SCORE-2 _audit/2026-09-03-linkedin-gap-blockers.md
N 154	FEED-ITEM-OVERFLOW-MENU	RECON-DOC	_audit/_census/network.md	154	GAP	GAP	Hide a single post from your feed without unfollowing its author	as N 37 -- the same simultaneous partition: this blocker and its rival both land on their published counts under exactly one assignment of N 148, and this row is on this side of it.	CANDIDATE-1-OF-6 SCORE-2 _audit/2026-09-03-linkedin-gap-blockers.md
N 160	OWNED-BY-A-SIBLING-SLICE	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L296,L537,L647	GAP	GAP	Send, receive and manage message requests	the cost-0 table names the four ids in its own cell	CANDIDATE-1-OF-13 SCORE-6 _audit/2026-09-20-the-three-held-defects.md
N 161	SEARCH-RESULTS-SURFACE	RECON-DOC	_audit/2026-09-05-groups-surface-measured.md	L213	GAP	GAP	Search for groups by name or keyword	table 5.4 explicitly carves this out of the GROUPS-SURFACE allowlist need: search inside Groups belongs to SEARCH-RESULTS-SURFACE, not this document's own blocker	CANDIDATE-1-OF-46 SCORE-14 _audit/2026-09-21-the-search-results-surface.md
N 162	GROUPS-SURFACE	RECON-DOC	_audit/2026-09-05-groups-surface-measured.md	L101-L290	GAP	COVERED-CANNOT-DELIVER	Browse groups recommended from attributes you share with their members	as N 64 -- classified row by row in section 5 of the same document, whose subject is this blocker. The 35-vs-32 discrepancy it declared irreconcilable is resolved by its three N A-rows belonging to ADMIN-RIGHTS-NOT-HELD.	CANDIDATE-1-OF-56 SCORE-11 _audit/2026-09-05-groups-surface-measured.md
N 163	GROUPS-SURFACE	RECON-DOC	scripts/_probe_group_row_affordances.py	L36	GAP	GAP	Request to join a group	the five suggestion rows have no join control; the join rows are N 63, N 163, M C61 -- corroborated independently at _audit/2026-09-05-groups-surface-measured.md:213, table 5.4	CANDIDATE-1-OF-56 SCORE-11 _audit/2026-09-05-groups-surface-measured.md
N 164	GROUPS-SURFACE	RECON-DOC	_audit/2026-09-05-groups-surface-measured.md	L101-L290	GAP	GAP	Join a group by responding to an invitation from a member or manager	as N 64 -- classified row by row in section 5 of the same document, whose subject is this blocker. The 35-vs-32 discrepancy it declared irreconcilable is resolved by its three N A-rows belonging to ADMIN-RIGHTS-NOT-HELD.	CANDIDATE-1-OF-56 SCORE-11 _audit/2026-09-05-groups-surface-measured.md
N 165	GROUPS-SURFACE	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L402	GAP	EXCLUDED-RULED	View the full member list of a group you belong to	"the only member directory this server could plausibly reach ... (N 165, a group's member list)". PARTIAL -- one of a published 32	CANDIDATE-1-OF-56 SCORE-11 _audit/2026-09-05-groups-surface-measured.md
N 166	GROUPS-SURFACE	RECON-DOC	_audit/2026-09-05-groups-surface-measured.md	L101-L290	GAP	GAP	Send a connection invitation to a fellow group member from inside the group	as N 64 -- classified row by row in section 5 of the same document, whose subject is this blocker. The 35-vs-32 discrepancy it declared irreconcilable is resolved by its three N A-rows belonging to ADMIN-RIGHTS-NOT-HELD.	CANDIDATE-1-OF-56 SCORE-11 _audit/2026-09-05-groups-surface-measured.md
